seed,biting_rate,ectopic_recombination_rate,immigration_rate_fraction,immunity_loss_rate,mutation_rate,n_genes_initial,switching_rate,transmissibility,instance
10407_-655361059_-964006244_580335450_-309327776_558947872_1562700709,6.05379496756402e-05,1.41868514822487e-06,0.00475173834078919,0.00169712198359838,1.9351676490866e-08,24248.457335566,0.189237178543616,0.683025898524339,2937
10407_410987824_2101464922_-1421655988_1852422964_-267867009_-82080615,8.04135591765884e-05,5.78453208736336e-07,0.00406711006041665,0.000615762648011006,1.24339116534411e-08,15900.9603706261,0.198774336164902,0.757946266900439,2938
10407_-1325689485_451253490_774065658_1707276570_703028988_2073868693,8.17308361573265e-05,6.88947385093785e-07,0.0021710927815818,0.000908370806663298,1.05396360336693e-08,25546.7576296587,0.18734157044786,0.792720941811758,2939
10407_-1141381147_2142547338_757638236_-454969142_904051050_748179956,9.1359638450517e-05,4.4194024769492e-07,0.00433933790698108,0.000685488595255448,1.5094705168856e-08,16102.4875686515,0.182677375329924,0.969334662711669,2940
10407_438755850_630501618_-1017584913_1952423008_561709778_-298197863,6.62615819123158e-05,1.47091947521241e-06,0.00517382049539968,0.00096678082344174,1.08128846952397e-08,31257.3015587397,0.175477858073749,0.820360542654192,2941
10407_-1891531886_1947061805_-338468772_-1183819987_-1906890867_-1551733791,7.34082424065568e-05,1.29110098945079e-06,0.00373751322002767,0.00109398594349505,1.88181945442394e-08,26346.4564051633,0.184197806840185,0.544205735452541,2942
10407_188110083_-1409582636_1390203674_-408528047_1398449479_-1860364409,8.31768001542542e-05,5.82653745113478e-07,0.00354218648884129,0.00164130760905645,2.49639020720077e-08,24635.2669663919,0.192547812628153,0.153178407753503,2943
10407_1510493145_2047246077_-95091517_2070589763_739071289_-371256984,8.60936519769351e-05,7.64420706164068e-07,0.00389834864370609,0.00169204459918064,1.08281744182535e-08,32495.5592705959,0.191667209211832,0.720868027102359,2944
10407_28272460_-1774550275_2072078784_1976694174_-437120279_-350996633,6.76353683338822e-05,1.2884600551893e-06,0.00502813365115277,0.00180068245755442,2.50931227680131e-08,23174.5210936527,0.176299061821853,0.442218052704927,2945
10407_1562673760_1508726000_-856087597_15039430_1676941336_-1789356003,5.66298737250708e-05,1.12192358654108e-06,0.00167992337582552,0.000770191807652901,1.9016288367197e-08,12751.675320583,0.172420531351193,0.455658957800886,2946
10407_1371339932_-198059652_1030407313_489760886_379084353_-1288810622,5.79439241545738e-05,1.29231320572155e-06,0.00167688585211378,0.00198129823307051,7.42175681072915e-09,24932.2696863163,0.189233218619955,0.273561717953326,2947
10407_1003846086_1125347164_592900234_288484436_-1819551391_682351403,8.29445062878704e-05,1.00613451374856e-06,0.00260572597096128,0.00160969518710079,7.13299323177611e-09,16145.1450016356,0.19431468993399,0.32201830229652,2948
10407_971431428_1119419279_-1047840385_470905974_312698501_-1059489881,8.1176927176479e-05,4.009212809764e-07,0.00269685309264583,0.00183146603165324,2.26373794974812e-08,21286.7106627356,0.186039405815233,0.870427164749455,2949
10407_-251966629_-808007427_-827056208_569977363_712909916_1146771449,6.36720337230978e-05,1.71414566170986e-06,0.00259490792684197,0.000666140710440454,2.29466219014646e-08,12354.3637238934,0.187397046599161,0.489744438779452,2950
10407_-1370901893_1552204747_131311194_-83100921_1340518500_1064318453,5.68223920708773e-05,4.12975951868917e-07,0.00342139914560773,0.000807005541459111,2.48654506990463e-08,17521.5017479831,0.193026511800032,0.575202011523979,2951
10407_-1081699218_-1537672220_1363444745_726747771_1309815418_180694447,6.14156800364375e-05,1.28009335165483e-06,0.00480216556608666,0.00195812363653928,2.24864190449266e-08,28928.9913259153,0.173982486997347,0.727346451834752,2952
10407_-74799711_-1078123917_13746691_-95328722_-2018020702_-557707987,7.85569429047203e-05,1.47780623307138e-06,0.00279521662647623,0.00138967231916711,2.19639883173088e-08,29564.1949050906,0.174419618969084,0.961516501670236,2953
10407_317074268_-1912892872_329659496_130702003_-840478514_1447845121,8.03826298158135e-05,9.39258196804621e-07,0.0033292633983084,0.00125241459241992,1.96743195008662e-08,34958.3666413658,0.170531536219967,0.807542948122109,2954
10407_1200029738_-2138063425_1918072639_-1502869236_93909878_-138649605,8.21450220680582e-05,8.12786844075568e-07,0.0018819263168832,0.00152633591341102,7.27051649327873e-09,26653.7315790173,0.171939203004939,0.281517855786963,2955
10407_-2102017154_-934823132_-564154091_1528701845_-3493004_1555681308,8.09823244353156e-05,1.0366784537044e-06,0.00256142143854573,0.00142556669655256,1.60288728978062e-08,22247.4177517944,0.170962875501435,0.919369174670524,2956
10407_-966434257_1422693162_-2069863748_144753894_1299433454_985680445,8.61034599664973e-05,3.67073889890808e-07,0.00516745002038593,0.00132147672872066,1.6961930487908e-08,28504.8799507078,0.193843717290733,0.796149186975391,2957
10407_547517926_-1280291104_1617556216_-557496680_258248500_439950229,9.48436710687389e-05,7.39197851075577e-07,0.00324712918691852,0.00148491584662738,2.46156476396796e-08,31766.6323077713,0.170327465676218,0.147659559566801,2958
10407_-347847438_763953373_-1203306231_1458698_-594815251_419154991,5.27969213233265e-05,1.62233224792612e-06,0.003618820088997,0.00176715604862638,1.45369669639072e-08,34760.2240223194,0.198620186447921,0.649865126622796,2959
10407_645803594_101307589_-19227129_391570156_658690517_1696535376,5.71666243920616e-05,9.55364758523482e-07,0.00416539254325617,0.00112761924730229,7.94908457554068e-09,33207.8888582554,0.191054739343162,0.649776741519562,2960
10407_1980109449_868333553_905891777_-1855558199_1792979918_46404955,9.94924765670041e-05,7.89478826382887e-07,0.00350108463142513,0.000661150979250967,2.78854704753605e-08,22527.1289980459,0.197182258769871,0.667052112683515,2961
10407_-1490421454_687195734_1216221678_455366319_-1956946179_545043359,9.59259451485973e-05,1.37305044485697e-06,0.00202847830747894,0.00179369199867133,2.61061815892413e-08,29765.2387800519,0.184988352469158,0.833395399838091,2962
10407_415276715_-1206007309_-64585263_-675044759_1820638381_-288825377,7.49829294553869e-05,6.36168343907605e-07,0.0043075468573902,0.00174217666176055,2.46318289706766e-08,32406.6667619931,0.176386078358321,0.840958960250428,2963
10407_-1674397883_-1094676973_1209762608_444459929_-422019296_-82900487,7.94694804666874e-05,1.34585064955431e-06,0.00329993827003923,0.000750401360524421,2.79222778632854e-08,19486.9009480827,0.176219987229932,0.667441003456436,2964
10407_779221055_1979741927_-1259080741_-1680534928_1365884250_-669513814,7.57510773147745e-05,4.17446539437508e-07,0.00496152147286503,0.000974919046756398,2.73395707624732e-08,28418.5650764264,0.177926756839357,0.460850625839711,2965
10407_-254938742_-1188792901_-2055313899_-1229519736_2041974397_1052804027,8.98397121474869e-05,3.46119815515144e-07,0.00314907617171679,0.000671197183921675,1.98666188279502e-08,31026.5056869424,0.178467396043312,0.141096980042915,2966
10407_495496464_1146017402_-756220878_1928316655_-1979726856_-63040077,5.76522555161618e-05,7.03307317060631e-07,0.00464769751739424,0.000995051279262111,7.80054064853695e-09,27913.3249359765,0.174807685592727,0.167273005784599,2967
10407_-713223365_633468355_-1975041856_-245389318_-1625404324_-308236385,7.08957026371252e-05,1.56149261599739e-06,0.00412778203571554,0.000958030897834059,1.06643366151487e-08,14294.4153490377,0.184194648412524,0.165673168038415,2968
10407_3284327_-814888841_1155258211_981003702_1659692247_1356913032,9.06732832584601e-05,3.99905792149396e-07,0.00449091471838533,0.00079417326027118,8.33043333772479e-09,11775.5908392707,0.176106392408437,0.348216742974702,2969
10407_-1128118454_774275705_-2038185290_-84097364_-872775698_-336782649,8.46061501649859e-05,4.15783409938574e-07,0.00145572841825725,0.000706664752965812,2.38507170712995e-08,32488.2229531745,0.198324408625436,0.171965194441171,2970
10407_-1239725626_-1339602335_-2009792195_-1399578250_-573593905_-542500452,9.71651930316215e-05,1.54812284655548e-06,0.00192368429662121,0.00124617552765874,2.32003607589056e-08,22063.2757531724,0.196534132923245,0.26651831373402,2971
10407_-1749756180_-109925960_2050457678_452550830_504613362_-1332395919,7.86708601006994e-05,1.05650686680064e-06,0.00452401548644922,0.001995435180691,1.64855343505203e-08,25860.5272541664,0.172788632909979,0.845311669351312,2972
10407_-1722651652_1558896856_1657672340_22081682_-522854297_1628118017,7.76525648093788e-05,1.39411404962623e-06,0.00167771686000968,0.00197247008500071,2.76212214003038e-08,18935.6049486711,0.190526046649638,0.10864330688886,2973
10407_-2004568572_1643220053_-265157248_202551896_1355738708_1378132524,5.93456679765351e-05,5.90716220445798e-07,0.00409349629321236,0.000973807384329193,2.53446154717924e-08,27620.3129177819,0.198936969249127,0.105891811223252,2974
10407_249924826_-1191285059_949634201_792109300_227538633_-1129752045,8.4247248398602e-05,7.07971164168277e-07,0.00390545990421912,0.00141693429476487,1.20458265751269e-08,27674.3036214995,0.170709274199637,0.626329640139512,2975
10407_-1774299476_-1157178656_1448091246_393714596_1887191195_-1698375464,9.00761905832153e-05,1.29902538175408e-06,0.00212938742692906,0.00164712825931988,1.9157603224289e-08,20333.2472075708,0.176544597523132,0.232300767056416,2976
10407_1978538166_1453478502_-104736563_-1396272481_-432271159_-1158286528,9.76606300410215e-05,6.34018437054399e-07,0.00332082751812359,0.000627070106576754,1.33802662390544e-08,22133.1989891309,0.179644597768135,0.765478431075966,2977
10407_-1145266872_1051973742_-797559117_-2060960503_-2082476955_1526378902,6.16235243269634e-05,2.87165513794593e-07,0.00314807595912957,0.00165003129802364,2.60308163313534e-08,19585.7591795569,0.173567283503553,0.745138927602238,2978
10407_1985195176_1938871299_701159512_-94970703_-1916879316_-1675433832,9.5172109158347e-05,1.09926377559006e-06,0.00333376393341882,0.00123422646027544,2.47899523049966e-08,27574.6478854879,0.173226114526654,0.327438546400824,2979
10407_-803329730_241299258_1380596410_-1404404868_-1940401103_1188067085,6.34187571992781e-05,1.26320444589307e-06,0.00356451586025299,0.00138076563784291,1.93579868218567e-08,26455.1451938325,0.193729930099222,0.494265294614802,2980
10407_-584196706_411644523_2042943229_-161227764_214074749_-601263616,5.14286707166934e-05,1.65637515659314e-06,0.0047262093700377,0.00137396480555847,2.33632630491018e-08,30397.6778998894,0.187694975847954,0.360967606463583,2981
10407_683772075_-1145805436_-1571179192_1799555348_-684867966_-1615753203,6.29351994483695e-05,1.40823782758494e-06,0.0033127776538489,0.00162391135392536,1.80795840416184e-08,23973.7779213004,0.175855987872317,0.195012321840317,2982
10407_1686914023_254518170_35391855_1407604888_-235782193_1450630782,7.52183796033302e-05,5.6736927445991e-07,0.0039173061037743,0.00178117808188499,2.32244265355756e-08,10506.5343054375,0.194413545652785,0.130746116328142,2983
10407_-1488031437_1451258706_-811675831_-78899119_-250753556_151033848,8.33291518104964e-05,8.2306776784204e-07,0.00302321534975477,0.00192402474106491,2.55568531119827e-08,19659.3718801587,0.185783027779112,0.133657224731488,2984
10407_-350805529_1462876319_103308447_2015773421_853287712_625712762,6.22862477839085e-05,5.72315829856778e-07,0.00403272782225205,0.00110265938107401,1.96825092510767e-08,21442.8595572788,0.193595481707856,0.185574424782149,2985
10407_-1050121837_-1601033785_-574713041_684396460_1485255629_1823418073,6.34811099461969e-05,8.9435570265398e-07,0.00487751832213789,0.000875642550484211,1.06021400118244e-08,13193.901648526,0.170334313580521,0.270416042192731,2986
10407_-1677199072_-346944382_-1260504706_-748731319_-21031053_1987755348,8.27868765941097e-05,8.58176606344194e-07,0.00464149932925601,0.00128030954631527,1.75975441272854e-08,14271.1975736557,0.174041231859742,0.370878525258929,2987
10407_618656914_807834047_1943169733_1111034430_1991681330_-687889893,8.52750207216984e-05,7.07615013544807e-07,0.00297604950167,0.00124444381549145,1.70608869392603e-08,28592.529449675,0.193560681224938,0.63426310835204,2988
10407_-1011404092_1535600967_624287320_964225231_-2083030977_11864082,8.59902780880693e-05,1.78876963019602e-06,0.00368541496598477,0.000552640626773384,1.81441128212638e-08,32130.6469978109,0.173315463691785,0.663368171064365,2989
10407_1530883533_-1945943160_162776534_-613956290_1261225551_780130838,7.28986967639192e-05,4.17113998097485e-07,0.00500512085407513,0.000507182982414902,1.25235785691885e-08,11048.3484311561,0.19569347427436,0.821770735315557,2990
10407_115371082_-897702041_-1824327310_1631670081_2143421736_-884396998,6.57458770457914e-05,7.62738125586646e-07,0.00210852297447264,0.000683585265891594,1.64433351513293e-08,32167.1693313349,0.184391620844397,0.898003528351231,2991
10407_1210851294_1929573550_696417921_-1546354018_-1780531542_-588720852,9.78881475266732e-05,2.63454027424257e-07,0.00334324095760563,0.00155851350908374,1.54659853490374e-08,22558.0928090506,0.17686437914789,0.592012873901282,2992
10407_-1697550954_1018585596_117366488_-1412796086_628129608_782379968,5.36184574425937e-05,4.9356793524168e-07,0.00451175823111627,0.00170821001388364,1.45808796236597e-08,33175.5739698974,0.195366680413332,0.674144200662554,2993
10407_-1505476825_132417897_1832670374_-697868912_1729987226_1909213767,9.62450028744056e-05,7.00030645538447e-07,0.00468019202082719,0.000892734628783304,9.89072000833595e-09,33052.4210779441,0.196538867106618,0.280316659809263,2994
10407_1724857266_1147330725_-1474576957_-276598775_1881058428_1182277857,6.57917533083274e-05,9.48242452449223e-07,0.00133184193238751,0.00152536020611228,1.99462392539606e-08,10471.0506442622,0.178830683498759,0.417760941566271,2995
10407_44710225_594525435_1955248213_-497583410_-320937508_-1051835420,5.2493624030356e-05,7.27566808482561e-07,0.00397074978177958,0.00158918355343627,2.14914692827629e-08,26370.9471137105,0.197191722231937,0.526801013508549,2996
10407_-741018107_531702555_-745646428_-992578041_-1148506522_-592245935,9.86211227077365e-05,1.35946482855504e-06,0.00214193855367259,0.00168940203358696,1.84086228984445e-08,29484.5149586001,0.178521783620396,0.113411646931248,2997
10407_-679765356_-1538076311_-124869437_-1488408260_1922423810_344627899,9.63241001457108e-05,8.68107472106027e-07,0.00400002442432771,0.00190823348146472,2.63101485499725e-08,32845.8668429469,0.185843458089882,0.794061542779007,2998
10407_-1400561924_-558290825_952447359_-1736646025_814305490_323347675,6.54782092147955e-05,1.18139709783651e-06,0.0014101329724068,0.000843593875946003,2.80309109013189e-08,17205.0245661517,0.198656484138029,0.282918277723677,2999
10407_-544826902_-1647714335_1969250285_-1715913138_-522272944_1892969861,9.92372323765261e-05,1.59714121820862e-06,0.00369417926533373,0.00103277064123262,2.25279176502534e-08,23853.4397659459,0.198413877397712,0.851293464598907,3000
10407_-683751043_-467319860_807775681_-1918380101_1016112121_-440868700,8.94688855538312e-05,1.09044566823324e-06,0.00176183217817356,0.00124337245398854,2.10561807151302e-08,20940.7838737902,0.191992325480392,0.27983650112078,3001
10407_-692339768_1172546425_1103484853_-2034699871_-1240527747_-1051891603,9.67635926345907e-05,4.16141965341145e-07,0.0034044411604156,0.00179206779856499,7.17712095665134e-09,20588.7088122599,0.172094744275749,0.443487946150296,3002
10407_-2006007027_1736336642_1912794098_-1618752417_-863899946_-388684747,6.84950586658532e-05,1.40183270530903e-06,0.00310756370172742,0.000784655689607537,1.50321390403761e-08,17032.8621726478,0.191774599855268,0.984515723930001,3003
10407_-2032883001_1523840293_-967066103_-617531756_452663937_-1708445940,8.3776664717432e-05,1.34557041980549e-06,0.00333037854085928,0.0013687476110672,1.0523491746292e-08,18870.9101256513,0.185509223740608,0.954484095006754,3004
10407_-1548759478_527464417_-449599126_-981629327_601935948_-377716699,5.1920821022296e-05,2.14212648369664e-07,0.00241248909896944,0.000755590112476579,1.43555806927256e-08,21289.1150103507,0.193269057322736,0.18489624051563,3005
